log_id,log_content,root_cause,severity,sw_version,platform,has_missing_blocks,has_overwritten,log_size,component
LOG_00042,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[31.12.25 01:22:03] Platform: gen3
[31.12.25 01:22:03] Component: Kernel
[31.12.25 01:22:03] WARNING: Task execution time exceeded threshold
[31.12.25 01:22:03] ERROR: WATCHDOG_RESET triggered
[31.12.25 01:22:03] TRACE: System reset due to watchdog timeout
[31.12.25 01:22:03] INFO: Last task: Kernel_handler
[31.12.25 01:22:03] CRITICAL: System RESET
[31.12.25 01:22:03] INFO: Component initialized successfully
[31.12.25 01:22:03] INFO: System running normally
[31.12.25 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen3,False,False,40339,Power
LOG_00043,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[20.01.26 01:22:03] Platform: gen3
[20.01.26 01:22:03] Component: System
[20.01.26 01:22:03] ERROR: NORMAL in System
[20.01.26 01:22:03] ERROR: COMPLETED in System
[20.01.26 01:22:03] ERROR: SUCCESS in System
[20.01.26 01:22:03] ERROR: NORMAL in System
[20.01.26 01:22:03] INFO: Component initialized successfully
[20.01.26 01:22:03] DEBUG: Processing event queue",No Issue,LOW,PIVI_SW4110,gen3,True,True,19204,System
LOG_00044,"[18.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[18.01.26 01:22:03] Platform: gen4
[18.01.26 01:22:03] Component: Hardware
[18.01.26 01:22:03] ERROR: I2C in Hardware
[18.01.26 01:22:03] ERROR: I2C in Hardware
[18.01.26 01:22:03] ERROR: GPIO in Hardware
[18.01.26 01:22:03] INFO: Component initialized successfully
[18.01.26 01:22:03] INFO: System running normally",Hardware Fault,HIGH,PIVI_SW4100,gen4,True,True,10856,Hardware
LOG_00045,"[25.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[25.12.25 01:22:03] Platform: gen3
[25.12.25 01:22:03] Component: SW_SWUPDATE
[25.12.25 01:22:03] INFO: Starting software update
[25.12.25 01:22:03] WARNING: Update verification failed
[25.12.25 01:22:03] ERROR: Flash write error at block 942
[25.12.25 01:22:03] TRACE: Rolling back to previous version
[25.12.25 01:22:03] CRITICAL: Software FAILED
[25.12.25 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,AIVI_SW5250,gen3,False,True,18391,System
LOG_00046,"[08.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[08.01.26 01:22:03] Platform: gen4
[08.01.26 01:22:03] Component: Kernel
[08.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[08.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[08.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[08.01.26 01:22:03] INFO: Last task: Kernel_handler
[08.01.26 01:22:03] CRITICAL: System HANG
[08.01.26 01:22:03] INFO: System running normally",Watchdog Timeout,CRITICAL,PIVI_SW4110,gen4,False,True,5131,System
LOG_00047,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[31.12.25 01:22:03] Platform: gen4
[31.12.25 01:22:03] Component: Navigation
[31.12.25 01:22:03] WARNING: High memory usage detected
[31.12.25 01:22:03] ERROR: Heap allocation failed in Navigation
[31.12.25 01:22:03] TRACE: malloc returned NULL
[31.12.25 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[31.12.25 01:22:03] ERROR: Memory leak suspected in navigation module
[31.12.25 01:22:03] TRACE: FREE - size: 2893 bytes
[31.12.25 01:22:03] DEBUG: Processing event queue
[31.12.25 01:22:03] INFO: Component initialized successfully",Memory Leak,HIGH,PIVI_SW4100,gen4,True,False,1403,Audio
LOG_00048,"[02.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[02.01.26 01:22:03] Platform: gen3
[02.01.26 01:22:03] Component: SW_SWUPDATE
[02.01.26 01:22:03] INFO: Starting software update
[02.01.26 01:22:03] WARNING: Update verification failed
[02.01.26 01:22:03] ERROR: Flash write error at block 769
[02.01.26 01:22:03] TRACE: Rolling back to previous version
[02.01.26 01:22:03] CRITICAL: Software INSTALLATION
[02.01.26 01:22:03] INFO: System running normally
[02.01.26 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,AIVI_SW5250,gen3,True,False,19044,SW_SWUPDATE
LOG_00049,"[27.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[27.12.25 01:22:03] Platform: gen3
[27.12.25 01:22:03] Component: System
[27.12.25 01:22:03] INFO: Starting software update
[27.12.25 01:22:03] WARNING: Update verification failed
[27.12.25 01:22:03] ERROR: Flash write error at block 403
[27.12.25 01:22:03] TRACE: Rolling back to previous version
[27.12.25 01:22:03] CRITICAL: Software FLASH
[27.12.25 01:22:03] INFO: Component initialized successfully
[27.12.25 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,AIVI_SW5244,gen3,True,True,48885,SW_SWUPDATE
LOG_00050,"[17.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[17.01.26 01:22:03] Platform: gen3
[17.01.26 01:22:03] Component: System
[17.01.26 01:22:03] CRITICAL: Kernel panic detected
[17.01.26 01:22:03] ERROR: Unable to handle kernel NULL pointer dereference
[17.01.26 01:22:03] TRACE: Exception at address 0x11B3
[17.01.26 01:22:03] ERROR: CPU 3 FAULT
[17.01.26 01:22:03] CRITICAL: System halted
[17.01.26 01:22:03] INFO: Component initialized successfully",Kernel Panic,CRITICAL,PIVI_SW4100,gen3,False,True,7939,System
LOG_00051,"[23.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[23.12.25 01:22:03] Platform: gen4
[23.12.25 01:22:03] Component: Multimedia
[23.12.25 01:22:03] WARNING: High memory usage detected
[23.12.25 01:22:03] ERROR: Heap allocation failed in Multimedia
[23.12.25 01:22:03] TRACE: malloc returned NULL
[23.12.25 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[23.12.25 01:22:03] ERROR: Memory leak suspected in navigation module
[23.12.25 01:22:03] TRACE: FREE - size: 4232 bytes
[23.12.25 01:22:03] INFO: Component initialized successfully
[23.12.25 01:22:03] INFO: System running normally
[23.12.25 01:22:03] DEBUG: Processing event queue",Memory Leak,HIGH,AIVI_SW5244,gen4,False,False,16236,Multimedia
LOG_00052,"[29.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[29.12.25 01:22:03] Platform: gen4
[29.12.25 01:22:03] Component: Unknown
[29.12.25 01:22:03] ERROR: ERROR in Unknown
[29.12.25 01:22:03] ERROR: ERROR in Unknown
[29.12.25 01:22:03] ERROR: ISSUE in Unknown
[29.12.25 01:22:03] ERROR: FAILED in Unknown
[29.12.25 01:22:03] ERROR: WARNING in Unknown
[29.12.25 01:22:03] ERROR: ERROR in Unknown
[29.12.25 01:22:03] INFO: Component initialized successfully
[29.12.25 01:22:03] DEBUG: Processing event queue
[29.12.25 01:22:03] INFO: System running normally",Unknown Issue,MEDIUM,PIVI_SW4100,gen4,True,True,1392,Unknown
LOG_00053,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[09.01.26 01:22:03] Platform: gen4
[09.01.26 01:22:03] Component: Unknown
[09.01.26 01:22:03] ERROR: ERROR in Unknown
[09.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[09.01.26 01:22:03] ERROR: WARNING in Unknown
[09.01.26 01:22:03] ERROR: FAILED in Unknown
[09.01.26 01:22:03] ERROR: ERROR in Unknown
[09.01.26 01:22:03] INFO: System running normally
[09.01.26 01:22:03] INFO: Component initialized successfully
[09.01.26 01:22:03] DEBUG: Processing event queue",Unknown Issue,MEDIUM,AIVI_SW5250,gen4,False,True,30343,Unknown
LOG_00054,"[28.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[28.12.25 01:22:03] Platform: gen4
[28.12.25 01:22:03] Component: System
[28.12.25 01:22:03] WARNING: Task execution time exceeded threshold
[28.12.25 01:22:03] ERROR: WATCHDOG_RESET triggered
[28.12.25 01:22:03] TRACE: System reset due to watchdog timeout
[28.12.25 01:22:03] INFO: Last task: System_handler
[28.12.25 01:22:03] CRITICAL: System HANG
[28.12.25 01:22:03] INFO: System running normally
[28.12.25 01:22:03] INFO: Component initialized successfully
[28.12.25 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,AIVI_SW5250,gen4,True,False,25467,Kernel
LOG_00055,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[20.01.26 01:22:03] Platform: gen3
[20.01.26 01:22:03] Component: Unknown
[20.01.26 01:22:03] ERROR: ISSUE in Unknown
[20.01.26 01:22:03] ERROR: FAILED in Unknown
[20.01.26 01:22:03] ERROR: WARNING in Unknown
[20.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[20.01.26 01:22:03] ERROR: FAILED in Unknown
[20.01.26 01:22:03] ERROR: WARNING in Unknown
[20.01.26 01:22:03] INFO: Component initialized successfully",Unknown Issue,MEDIUM,AIVI_SW5244,gen3,False,False,21360,Unknown
LOG_00056,"[16.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[16.01.26 01:22:03] Platform: gen4
[16.01.26 01:22:03] Component: Storage
[16.01.26 01:22:03] ERROR: MOUNT in Storage
[16.01.26 01:22:03] ERROR: READ in Storage
[16.01.26 01:22:03] ERROR: CORRUPT in Storage
[16.01.26 01:22:03] ERROR: CORRUPT in Storage
[16.01.26 01:22:03] INFO: Component initialized successfully",File System Error,MEDIUM,AIVI_SW5250,gen4,False,False,31419,FileSystem
LOG_00057,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[22.01.26 01:22:03] Platform: gen3
[22.01.26 01:22:03] Component: System
[22.01.26 01:22:03] ERROR: NORMAL in System
[22.01.26 01:22:03] ERROR: NORMAL in System
[22.01.26 01:22:03] ERROR: OK in System
[22.01.26 01:22:03] ERROR: OK in System
[22.01.26 01:22:03] INFO: Component initialized successfully
[22.01.26 01:22:03] DEBUG: Processing event queue
[22.01.26 01:22:03] INFO: System running normally",No Issue,LOW,PIVI_SW4110,gen3,False,False,36896,System
LOG_00058,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[09.01.26 01:22:03] Platform: gen3
[09.01.26 01:22:03] Component: Hardware
[09.01.26 01:22:03] ERROR: I2C in Hardware
[09.01.26 01:22:03] ERROR: I2C in Hardware
[09.01.26 01:22:03] ERROR: HARDWARE in Hardware
[09.01.26 01:22:03] ERROR: GPIO in Hardware
[09.01.26 01:22:03] ERROR: GPIO in Hardware
[09.01.26 01:22:03] ERROR: FAULT in Hardware
[09.01.26 01:22:03] INFO: System running normally
[09.01.26 01:22:03] DEBUG: Processing event queue
[09.01.26 01:22:03] INFO: Component initialized successfully",Hardware Fault,HIGH,AIVI_SW5250,gen3,True,False,8162,Hardware
LOG_00059,"[31.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[31.12.25 01:22:03] Platform: gen3
[31.12.25 01:22:03] Component: Communication
[31.12.25 01:22:03] ERROR: CONNECTION in Communication
[31.12.25 01:22:03] ERROR: CONNECTION in Communication
[31.12.25 01:22:03] ERROR: TCP in Communication
[31.12.25 01:22:03] ERROR: TIMEOUT in Communication
[31.12.25 01:22:03] INFO: System running normally
[31.12.25 01:22:03] DEBUG: Processing event queue
[31.12.25 01:22:03] INFO: Component initialized successfully",Network Timeout,LOW,PIVI_SW4110,gen3,False,True,19846,Communication
LOG_00060,"[24.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[24.12.25 01:22:03] Platform: gen3
[24.12.25 01:22:03] Component: System
[24.12.25 01:22:03] ERROR: RUNNING in System
[24.12.25 01:22:03] ERROR: SUCCESS in System
[24.12.25 01:22:03] ERROR: RUNNING in System
[24.12.25 01:22:03] ERROR: COMPLETED in System
[24.12.25 01:22:03] ERROR: NORMAL in System
[24.12.25 01:22:03] INFO: Component initialized successfully
[24.12.25 01:22:03] DEBUG: Processing event queue
[24.12.25 01:22:03] INFO: System running normally",No Issue,LOW,AIVI_SW5244,gen3,False,False,16286,System
LOG_00061,"[20.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[20.01.26 01:22:03] Platform: gen4
[20.01.26 01:22:03] Component: System
[20.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[20.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[20.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[20.01.26 01:22:03] INFO: Last task: System_handler
[20.01.26 01:22:03] CRITICAL: System DEADLOCK
[20.01.26 01:22:03] DEBUG: Processing event queue
[20.01.26 01:22:03] INFO: Component initialized successfully
[20.01.26 01:22:03] INFO: System running normally",Watchdog Timeout,CRITICAL,PIVI_SW4110,gen4,True,False,33449,Power
LOG_00062,"[27.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[27.12.25 01:22:03] Platform: gen4
[27.12.25 01:22:03] Component: Sensors
[27.12.25 01:22:03] ERROR: SENSOR in Sensors
[27.12.25 01:22:03] ERROR: HARDWARE in Sensors
[27.12.25 01:22:03] ERROR: SPI in Sensors
[27.12.25 01:22:03] ERROR: SENSOR in Sensors
[27.12.25 01:22:03] DEBUG: Processing event queue",Hardware Fault,HIGH,PIVI_SW4100,gen4,True,False,31553,Sensors
LOG_00063,"[27.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[27.12.25 01:22:03] Platform: gen3
[27.12.25 01:22:03] Component: Unknown
[27.12.25 01:22:03] ERROR: FAILED in Unknown
[27.12.25 01:22:03] ERROR: FAILED in Unknown
[27.12.25 01:22:03] ERROR: FAILED in Unknown
[27.12.25 01:22:03] ERROR: ISSUE in Unknown
[27.12.25 01:22:03] ERROR: ERROR in Unknown
[27.12.25 01:22:03] INFO: Component initialized successfully",Unknown Issue,MEDIUM,AIVI_SW5250,gen3,True,False,37312,Unknown
LOG_00064,"[01.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[01.01.26 01:22:03] Platform: gen4
[01.01.26 01:22:03] Component: System
[01.01.26 01:22:03] WARNING: Task execution time exceeded threshold
[01.01.26 01:22:03] ERROR: WATCHDOG_RESET triggered
[01.01.26 01:22:03] TRACE: System reset due to watchdog timeout
[01.01.26 01:22:03] INFO: Last task: System_handler
[01.01.26 01:22:03] CRITICAL: System DEADLOCK
[01.01.26 01:22:03] DEBUG: Processing event queue",Watchdog Timeout,CRITICAL,PIVI_SW4110,gen4,False,False,25568,Kernel
LOG_00065,"[09.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[09.01.26 01:22:03] Platform: gen3
[09.01.26 01:22:03] Component: Audio
[09.01.26 01:22:03] WARNING: High memory usage detected
[09.01.26 01:22:03] ERROR: Heap allocation failed in Audio
[09.01.26 01:22:03] TRACE: malloc returned NULL
[09.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[09.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[09.01.26 01:22:03] TRACE: MALLOC - size: 450 bytes
[09.01.26 01:22:03] INFO: System running normally",Memory Leak,HIGH,PIVI_SW4100,gen3,False,False,29956,Audio
LOG_00066,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[11.01.26 01:22:03] Platform: gen3
[11.01.26 01:22:03] Component: Communication
[11.01.26 01:22:03] WARNING: CAN bus error detected
[11.01.26 01:22:03] ERROR: Frame transmission failed on CAN2
[11.01.26 01:22:03] TRACE: Bus-off state entered
[11.01.26 01:22:03] INFO: Error counter: 123
[11.01.26 01:22:03] ERROR: COMMUNICATION on CAN interface
[11.01.26 01:22:03] DEBUG: Processing event queue
[11.01.26 01:22:03] INFO: System running normally
[11.01.26 01:22:03] INFO: Component initialized successfully",CAN Bus Error,MEDIUM,AIVI_SW5244,gen3,True,False,2971,Network
LOG_00067,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[11.01.26 01:22:03] Platform: gen4
[11.01.26 01:22:03] Component: Communication
[11.01.26 01:22:03] ERROR: NETWORK in Communication
[11.01.26 01:22:03] ERROR: TIMEOUT in Communication
[11.01.26 01:22:03] ERROR: NETWORK in Communication
[11.01.26 01:22:03] ERROR: NETWORK in Communication
[11.01.26 01:22:03] INFO: Component initialized successfully
[11.01.26 01:22:03] DEBUG: Processing event queue
[11.01.26 01:22:03] INFO: System running normally",Network Timeout,LOW,AIVI_SW5250,gen4,True,True,20373,Network
LOG_00068,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: System
[13.01.26 01:22:03] ERROR: NORMAL in System
[13.01.26 01:22:03] ERROR: SUCCESS in System
[13.01.26 01:22:03] ERROR: RUNNING in System
[13.01.26 01:22:03] ERROR: SUCCESS in System
[13.01.26 01:22:03] DEBUG: Processing event queue",No Issue,LOW,PIVI_SW4110,gen4,True,True,1875,System
LOG_00069,"[13.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4100
[13.01.26 01:22:03] Platform: gen4
[13.01.26 01:22:03] Component: SW_SWUPDATE
[13.01.26 01:22:03] INFO: Starting software update
[13.01.26 01:22:03] WARNING: Update verification failed
[13.01.26 01:22:03] ERROR: Flash write error at block 164
[13.01.26 01:22:03] TRACE: Rolling back to previous version
[13.01.26 01:22:03] CRITICAL: Software INSTALLATION
[13.01.26 01:22:03] INFO: Component initialized successfully
[13.01.26 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,PIVI_SW4100,gen4,True,False,35016,System
LOG_00070,"[28.12.25 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[28.12.25 01:22:03] Platform: gen3
[28.12.25 01:22:03] Component: CAN
[28.12.25 01:22:03] WARNING: CAN bus error detected
[28.12.25 01:22:03] ERROR: Frame transmission failed on CAN2
[28.12.25 01:22:03] TRACE: Bus-off state entered
[28.12.25 01:22:03] INFO: Error counter: 218
[28.12.25 01:22:03] ERROR: COMMUNICATION on CAN interface
[28.12.25 01:22:03] DEBUG: Processing event queue",CAN Bus Error,MEDIUM,PIVI_SW4110,gen3,False,False,47235,Communication
LOG_00071,"[19.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[19.01.26 01:22:03] Platform: gen4
[19.01.26 01:22:03] Component: Navigation
[19.01.26 01:22:03] WARNING: High memory usage detected
[19.01.26 01:22:03] ERROR: Heap allocation failed in Navigation
[19.01.26 01:22:03] TRACE: malloc returned NULL
[19.01.26 01:22:03] INFO: Available memory: 128 KB / 2048 KB
[19.01.26 01:22:03] ERROR: Memory leak suspected in navigation module
[19.01.26 01:22:03] TRACE: ALLOCATION - size: 851 bytes
[19.01.26 01:22:03] INFO: System running normally
[19.01.26 01:22:03] INFO: Component initialized successfully",Memory Leak,HIGH,AIVI_SW5244,gen4,True,True,3044,Audio
LOG_00072,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[22.01.26 01:22:03] Platform: gen3
[22.01.26 01:22:03] Component: Storage
[22.01.26 01:22:03] ERROR: INODE in Storage
[22.01.26 01:22:03] ERROR: FILESYSTEM in Storage
[22.01.26 01:22:03] ERROR: INODE in Storage
[22.01.26 01:22:03] ERROR: INODE in Storage
[22.01.26 01:22:03] ERROR: CORRUPT in Storage
[22.01.26 01:22:03] ERROR: MOUNT in Storage
[22.01.26 01:22:03] INFO: System running normally",File System Error,MEDIUM,AIVI_SW5244,gen3,False,True,34544,FileSystem
LOG_00073,"[10.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[10.01.26 01:22:03] Platform: gen3
[10.01.26 01:22:03] Component: Communication
[10.01.26 01:22:03] ERROR: TCP in Communication
[10.01.26 01:22:03] ERROR: NETWORK in Communication
[10.01.26 01:22:03] ERROR: TCP in Communication
[10.01.26 01:22:03] ERROR: REFUSED in Communication
[10.01.26 01:22:03] ERROR: SOCKET in Communication
[10.01.26 01:22:03] INFO: System running normally",Network Timeout,LOW,AIVI_SW5250,gen3,True,True,36117,Network
LOG_00074,"[24.12.25 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[24.12.25 01:22:03] Platform: gen4
[24.12.25 01:22:03] Component: Network
[24.12.25 01:22:03] ERROR: CONNECTION in Network
[24.12.25 01:22:03] ERROR: CONNECTION in Network
[24.12.25 01:22:03] ERROR: REFUSED in Network
[24.12.25 01:22:03] ERROR: CONNECTION in Network
[24.12.25 01:22:03] INFO: System running normally
[24.12.25 01:22:03] INFO: Component initialized successfully
[24.12.25 01:22:03] DEBUG: Processing event queue",Network Timeout,LOW,AIVI_SW5250,gen4,True,False,23075,Network
LOG_00075,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[11.01.26 01:22:03] Platform: gen3
[11.01.26 01:22:03] Component: System
[11.01.26 01:22:03] ERROR: RUNNING in System
[11.01.26 01:22:03] ERROR: COMPLETED in System
[11.01.26 01:22:03] ERROR: COMPLETED in System
[11.01.26 01:22:03] ERROR: NORMAL in System
[11.01.26 01:22:03] ERROR: RUNNING in System
[11.01.26 01:22:03] INFO: System running normally
[11.01.26 01:22:03] INFO: Component initialized successfully",No Issue,LOW,AIVI_SW5244,gen3,False,True,8352,System
LOG_00076,"[15.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5250
[15.01.26 01:22:03] Platform: gen4
[15.01.26 01:22:03] Component: SW_SWUPDATE
[15.01.26 01:22:03] INFO: Starting software update
[15.01.26 01:22:03] WARNING: Update verification failed
[15.01.26 01:22:03] ERROR: Flash write error at block 294
[15.01.26 01:22:03] TRACE: Rolling back to previous version
[15.01.26 01:22:03] CRITICAL: Software UPDATE
[15.01.26 01:22:03] INFO: System running normally
[15.01.26 01:22:03] DEBUG: Processing event queue",SW Update Failure,HIGH,AIVI_SW5250,gen4,True,True,37376,System
LOG_00077,"[11.01.26 01:22:03] ERRMEM: VERSIONINFO: PIVI_SW4110
[11.01.26 01:22:03] Platform: gen3
[11.01.26 01:22:03] Component: Hardware
[11.01.26 01:22:03] ERROR: SENSOR in Hardware
[11.01.26 01:22:03] ERROR: HARDWARE in Hardware
[11.01.26 01:22:03] ERROR: I2C in Hardware
[11.01.26 01:22:03] ERROR: SENSOR in Hardware
[11.01.26 01:22:03] INFO: System running normally",Hardware Fault,HIGH,PIVI_SW4110,gen3,False,True,16678,Hardware
LOG_00078,"[22.01.26 01:22:03] ERRMEM: VERSIONINFO: AIVI_SW5244
[22.01.26 01:22:03] Platform: gen3
[22.01.26 01:22:03] Component: Unknown
[22.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[22.01.26 01:22:03] ERROR: EXCEPTION in Unknown
[22.01.26 01:22:03] ERROR: WARNING in Unknown
[22.01.26 01:22:03] ERROR: ERROR in Unknown
[22.01.26 01:22:03] ERROR: ISSUE in Unknown
[22.01.26 01:22:03] DEBUG: Processing event queue
[22.01.26 01:22:03] INFO: Component initialized successfully",Unknown Issue,MEDIUM,AIVI_SW5244,gen3,True,False,45875,Unknown
